Local variables should not shadow class fields;Code Smell;Methods should not have too many parameters;Code Smell;4
Empty arrays and collections should be returned instead of null;Code Smell;The diamond operator (<>) should be used;Code Smell;4
Anonymous inner classes containing only one method should become lambdas;Code Smell;Dead stores should be removed;Code Smell;4
Anonymous inner classes containing only one method should become lambdas;Code Smell;Child class fields should not shadow parent class fields;Code Smell;4
Map.get and value test should be replaced with single method call;Code Smell;Methods should not have too many parameters;Code Smell;4
Track uses of TODO tags;Code Smell;Unused method parameters should be removed;Code Smell;4
Feature Concentration;Architectural Smell;Methods should not have identical implementations;Code Smell;4
Broken Hierarchy;Design Smell;Synchronized classes Vector  Hashtable  Stack and StringBuffer should not be used;Code Smell;4
Dead stores should be removed;Code Smell;Feature Concentration;Architectural Smell;4
Java 8 features should be preferred to Guava;Code Smell;throws declarations should not be superfluous;Code Smell;4
Deficient Encapsulation;Design Smell;Track uses of TODO tags;Code Smell;4
Collapsible if statements should be merged;Code Smell;Insufficient Modularization;Design Smell;4
Anonymous inner classes containing only one method should become lambdas;Code Smell;Conditionally executed blocks should be reachable;Code Smell;4
Methods should not have too many parameters;Code Smell;Try-catch blocks should not be nested;Code Smell;4
Feature Concentration;Architectural Smell;Try-catch blocks should not be nested;Code Smell;4
Methods should not be empty;Code Smell;Return of boolean expressions should not be wrapped into an if-then-else statement;Code Smell;4
Boolean literals should not be redundant;Code Smell;Feature Concentration;Architectural Smell;4
Child class fields should not shadow parent class fields;Code Smell;Insufficient Modularization;Design Smell;4
Source files should not have any duplicated blocks;Code Smell;entrySet() should be iterated when both the key and value are needed;Code Smell;4
Feature Concentration;Architectural Smell;Wide Hierarchy;Design Smell;4
Cyclically-dependent Modularization;Design Smell;Methods should not have too many parameters;Code Smell;4
Anonymous inner classes containing only one method should become lambdas;Code Smell;Empty arrays and collections should be returned instead of null;Code Smell;4
Printf-style format strings should be used correctly;Code Smell;Unnecessary imports should be removed;Code Smell;4
Sections of code should not be commented out;Code Smell;Unutilized Abstraction;Design Smell;4
Boolean literals should not be redundant;Code Smell;Methods should not have too many parameters;Code Smell;4
Boxed Boolean should be avoided in boolean expressions;Code Smell;throws declarations should not be superfluous;Code Smell;4
Map.get and value test should be replaced with single method call;Code Smell;Unutilized Abstraction;Design Smell;4
entrySet() should be iterated when both the key and value are needed;Code Smell;throws declarations should not be superfluous;Code Smell;4
Boolean literals should not be redundant;Code Smell;The diamond operator (<>) should be used;Code Smell;4
Cognitive Complexity of methods should not be too high;Code Smell;Local variable and method parameter names should comply with a naming convention;Code Smell;4
Collection.isEmpty() should be used to test for emptiness;Code Smell;entrySet() should be iterated when both the key and value are needed;Code Smell;4
Cyclically-dependent Modularization;Design Smell;Unnecessary imports should be removed;Code Smell;4
Anonymous inner classes containing only one method should become lambdas;Code Smell;Unused local variables should be removed;Code Smell;4
Catches should be combined;Code Smell;Track uses of TODO tags;Code Smell;4
Java 8 features should be preferred to Guava;Code Smell;Unused method parameters should be removed;Code Smell;4
Abstract classes without fields should be converted to interfaces;Code Smell;Feature Concentration;Architectural Smell;4
Conditionally executed blocks should be reachable;Code Smell;Methods should not have too many parameters;Code Smell;4
@Override should be used on overriding and implementing methods;Code Smell;The diamond operator (<>) should be used;Code Smell;4
Insufficient Modularization;Design Smell;Subclasses that add fields should override equals;Code Smell;4
Local variable and method parameter names should comply with a naming convention;Code Smell;The diamond operator (<>) should be used;Code Smell;4
Collapsible if statements should be merged;Code Smell;Generic exceptions should never be thrown;Code Smell;4
Null pointers should not be dereferenced;Code Smell;Return of boolean expressions should not be wrapped into an if-then-else statement;Code Smell;4
Anonymous inner classes containing only one method should become lambdas;Code Smell;Cyclically-dependent Modularization;Design Smell;4
Return of boolean expressions should not be wrapped into an if-then-else statement;Code Smell;Sections of code should not be commented out;Code Smell;4
Map.get and value test should be replaced with single method call;Code Smell;entrySet() should be iterated when both the key and value are needed;Code Smell;4
Deficient Encapsulation;Design Smell;String literals should not be duplicated;Code Smell;4
Classes from sun.* packages should not be used;Code Smell;Feature Concentration;Architectural Smell;4
Cognitive Complexity of methods should not be too high;Code Smell;Local variables should not shadow class fields;Code Smell;4
Constants should not be defined in interfaces;Code Smell;Feature Concentration;Architectural Smell;4
Feature Concentration;Architectural Smell;InterruptedException should not be ignored;Code Smell;4
Cyclically-dependent Modularization;Design Smell;Insufficient Modularization;Design Smell;4
Anonymous inner classes containing only one method should become lambdas;Code Smell;Collection.isEmpty() should be used to test for emptiness;Code Smell;4
Conditionally executed blocks should be reachable;Code Smell;Insufficient Modularization;Design Smell;4
Catches should be combined;Code Smell;Loops should not contain more than a single break or continue statement;Code Smell;4
Boxed Boolean should be avoided in boolean expressions;Code Smell;Source files should not have any duplicated blocks;Code Smell;4
Boolean literals should not be redundant;Code Smell;Preconditions and logging arguments should not require evaluation;Code Smell;4
Unused method parameters should be removed;Code Smell;Unutilized Abstraction;Design Smell;3
